#{"solver": {"engine": {"type": "ExactEngine"}, "semiring": "GraphSemiring"}, "networks": [{"name": "mnist_net", "module": "MNIST_Net(\n  (softmax): Softmax(dim=1)\n  (encoder): Sequential(\n    (0): Conv2d(1, 6, kernel_size=(5, 5), stride=(1, 1))\n    (1): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (2): ReLU(inplace=True)\n    (3): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))\n    (4): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (5): ReLU(inplace=True)\n  )\n  (classifier): Sequential(\n    (0): Linear(in_features=256, out_features=120, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=120, out_features=84, bias=True)\n    (3): ReLU()\n    (4): Linear(in_features=84, out_features=10, bias=True)\n  )\n)", "optimizer": "Adam (\nParameter Group 0\n    amsgrad: False\n    betas: (0.9, 0.999)\n    capturable: False\n    differentiable: False\n    eps: 1e-08\n    foreach: None\n    fused: None\n    lr: 0.001\n    maximize: False\n    weight_decay: 0\n)", "k": null}], "program": "nn(mnist_net,[X],Y,[0, 1, 2, 3, 4, 5, 6, 7, 8, 9])::digit(X,Y).\nnumber([],Result,Result).\nnumber([H | T],Acc,Result) :- digit(H,Nr), Acc2 is Nr+10*Acc, number(T,Acc2,Result).\nnumber(X,Y) :- number(X,0,Y).\nmulti_addition(X,Y,Z) :- number(X,X2), number(Y,Y2), Z is X2+Y2.\naddition(X,Y,Z) :- digit(X,X2), digit(Y,Y2), Z is X2+Y2.\n"}
#Accuracy 0.9564
i,time,loss,ground_time,compile_time,eval_time,total_iter_time
100,1.7138700485229492,2.76250434756279,0.007174041271209717,0.015233631134033204,0.004770687818527222,0.02717836022377014
200,2.9667840003967285,2.669772756099701,0.007242013216018677,0.015365680456161499,0.0047787678241729735,0.02738646149635315
300,4.214770317077637,2.498164219558239,0.007212007045745849,0.015372580289840699,0.004785202741622925,0.027369790077209473
400,5.4767773151397705,2.1654856991767883,0.007254024744033813,0.015372322797775268,0.004809316396713257,0.02743566393852234
500,6.68749213218689,1.5425048672937556,0.007226001024246215,0.01539556860923767,0.004536031484603882,0.02715760111808777
600,7.8963682651519775,0.9972089453227818,0.007254723310470581,0.015359145402908326,0.00448671817779541,0.027100586891174318
700,9.045606136322021,0.812945799518493,0.007288800477981567,0.015373529195785522,0.004211800098419189,0.02687412977218628
800,10.205539226531982,0.650407324359112,0.00726702094078064,0.01538726806640625,0.004308080673217774,0.026962369680404663
900,11.344751119613647,0.5403954456813881,0.007243603467941284,0.015378319025039673,0.004172886610031128,0.026794809103012084
1000,12.453994274139404,0.44442128710892576,0.007226587533950806,0.01537405252456665,0.0041016685962677,0.026702308654785158
1100,13.56165599822998,0.43994850941460756,0.007212620973587036,0.015396658182144165,0.004051659107208252,0.026660938262939454
1200,14.626334190368652,0.4054675851574575,0.007269411087036133,0.01536723256111145,0.00391538143157959,0.026552025079727173
1300,15.717587232589722,0.4187631805252755,0.007257965803146363,0.015378696918487549,0.003971705436706543,0.026608368158340456
1400,16.8002872467041,0.3666156057383519,0.007195837497711181,0.015395148992538452,0.003948972225189209,0.026539958715438842
1500,17.983680963516235,0.3842535633668012,0.007240664958953857,0.015396336317062378,0.004239236116409302,0.026876237392425537
1600,19.03977608680725,0.20901847227391954,0.007265698909759521,0.015373276472091675,0.003848534822463989,0.026487510204315185
1700,20.11487102508545,0.31154226742927177,0.0072897934913635255,0.01537997007369995,0.0039138543605804444,0.02658361792564392
1800,21.209012269973755,0.4531321640735041,0.007262842655181885,0.015387017726898194,0.004033387899398804,0.02668324828147888
1900,22.286946058273315,0.36212787080866704,0.0072573041915893555,0.015372060537338257,0.003904205560684204,0.026533570289611817
2000,23.328524112701416,0.3372276296740479,0.0072222137451171875,0.015375914573669434,0.0037683284282684325,0.026366456747055053
2100,24.354082107543945,0.338116531474444,0.007198361158370972,0.015385708808898925,0.003694775104522705,0.0262788450717926
2200,25.371974229812622,0.42406358898311647,0.007236175537109375,0.015399577617645264,0.0036926043033599855,0.026328357458114623
2300,26.42944312095642,0.34119931682434484,0.007248901128768921,0.015364596843719483,0.003814922571182251,0.026428420543670655
2400,27.52815318107605,0.49362079161042854,0.007238564491271973,0.015367203950881958,0.004026336669921875,0.026632105112075807
2500,28.580358266830444,0.16443324574071083,0.007225743532180786,0.015381766557693482,0.0037916982173919677,0.026399208307266234
2600,29.6083881855011,0.2507589471981146,0.007247782945632934,0.015378000736236573,0.0036971843242645263,0.026322968006134033
2700,30.587982177734375,0.20190947855954022,0.007275892496109009,0.015378332138061524,0.0034880053997039793,0.026142230033874513
2800,31.625214338302612,0.3305120141620864,0.007245694398880005,0.015374397039413451,0.003770873546600342,0.026390964984893798
2900,32.67156219482422,0.25340292204331716,0.007229440212249756,0.015390256643295288,0.003788738250732422,0.026408435106277467
3000,33.7393741607666,0.2875023279585498,0.007285184860229492,0.015364570617675781,0.003908700942993164,0.02655845642089844
3100,34.74514198303223,0.18920890557471842,0.007248626947402954,0.0153785240650177,0.0035875797271728515,0.026214730739593507
3200,35.73767614364624,0.2231994254866898,0.007284221649169922,0.015370724201202392,0.0035487127304077147,0.02620365858078003
3300,36.777202129364014,0.310513728355194,0.0071872127056121825,0.015394777059555054,0.0037473320960998537,0.026329321861267088
3400,37.76650619506836,0.23130891344891208,0.00721312403678894,0.015376341342926026,0.003542574644088745,0.02613204002380371
3500,38.79287028312683,0.2669180173838863,0.007225112915039062,0.015383102893829347,0.0036814022064208985,0.026289618015289305
3600,39.79189324378967,0.28262165951498913,0.00722514271736145,0.015381015539169311,0.0035913634300231935,0.026197521686553954
3700,40.85867619514465,0.3439189994784876,0.0072852373123168945,0.015367755889892578,0.0038622283935546876,0.02651522159576416
3800,41.88173818588257,0.20110554295416885,0.00722711443901062,0.015374046564102174,0.003718358278274536,0.02631951928138733
3900,42.9568293094635,0.36550167032433817,0.007250036001205444,0.015368665456771851,0.0038871526718139648,0.02650585412979126
4000,44.03661108016968,0.3407161759029259,0.007247923612594604,0.015376631021499634,0.0039243876934051515,0.02654894232749939
4100,45.09670400619507,0.24253670630009264,0.007237967252731323,0.01537725567817688,0.003873981237411499,0.0264892041683197
4200,46.12425112724304,0.19714217299512712,0.0072221124172210695,0.015383448600769043,0.0037321698665618895,0.026337730884552
4300,47.179346323013306,0.2493310602095189,0.007238626480102539,0.01537792682647705,0.0038238120079040526,0.02644036531448364
4400,48.19945216178894,0.3226744974661749,0.0072285902500152585,0.015388381481170655,0.003701732158660889,0.026318703889846803
4500,49.26830720901489,0.25298668503986343,0.007229695320129395,0.015371651649475097,0.003855135440826416,0.026456482410430908
4600,50.26323318481445,0.15101606832360948,0.0072230339050292965,0.015380905866622925,0.0035759222507476805,0.026179862022399903
4700,51.24562406539917,0.15015571425871346,0.007240164279937744,0.015373430252075194,0.0034933567047119142,0.026106951236724855
4800,52.24181318283081,0.14230031843056395,0.0072353601455688475,0.015360900163650514,0.003574507236480713,0.026170767545700073
4900,53.29194521903992,0.2395971770242695,0.007282290458679199,0.015367542505264281,0.0037604200839996336,0.026410253047943116
5000,54.18412208557129,0.10064503299577562,0.007265636920928955,0.015369019508361816,0.003492189645767212,0.026126846075057983
5100,55.113752126693726,0.2823567232918435,0.0072587764263153075,0.015368566513061524,0.0036188435554504396,0.02624618649482727
5200,55.97848129272461,0.18933808553113474,0.007220379114151001,0.015399909019470215,0.0033925938606262206,0.026012881994247436
5300,56.8879930973053,0.16145061661281257,0.007220046520233154,0.01538414716720581,0.003504263162612915,0.026108456850051878
