#{"solver": {"engine": {"type": "ExactEngine"}, "semiring": "GraphSemiring"}, "networks": [{"name": "mnist_net", "module": "MNIST_Net(\n  (softmax): Softmax(dim=1)\n  (encoder): Sequential(\n    (0): Conv2d(1, 6, kernel_size=(5, 5), stride=(1, 1))\n    (1): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (2): ReLU(inplace=True)\n    (3): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))\n    (4): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (5): ReLU(inplace=True)\n  )\n  (classifier): Sequential(\n    (0): Linear(in_features=256, out_features=120, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=120, out_features=84, bias=True)\n    (3): ReLU()\n    (4): Linear(in_features=84, out_features=10, bias=True)\n  )\n)", "optimizer": "Adam (\nParameter Group 0\n    amsgrad: False\n    betas: (0.9, 0.999)\n    capturable: False\n    differentiable: False\n    eps: 1e-08\n    foreach: None\n    fused: None\n    lr: 0.001\n    maximize: False\n    weight_decay: 0\n)", "k": null}], "program": "nn(mnist_net,[X],Y,[0, 1, 2, 3, 4, 5, 6, 7, 8, 9])::digit(X,Y).\nnumber([],Result,Result).\nnumber([H | T],Acc,Result) :- digit(H,Nr), Acc2 is Nr+10*Acc, number(T,Acc2,Result).\nnumber(X,Y) :- number(X,0,Y).\nmulti_addition(X,Y,Z) :- number(X,X2), number(Y,Y2), Z is X2+Y2.\naddition(X,Y,Z) :- digit(X,X2), digit(Y,Y2), Z is X2+Y2.\n"}
#Accuracy 0.9522
i,time,loss,ground_time,compile_time,eval_time,total_iter_time
100,1.794762134552002,2.7686258924007414,0.007235656976699829,0.014928951263427734,0.0047892510890960695,0.02695385932922363
200,3.0380659103393555,2.7730333125591278,0.007274346351623535,0.015055115222930909,0.004758217334747314,0.02708767890930176
300,4.271185874938965,2.617144543528557,0.007313023805618286,0.015048986673355103,0.00476669192314148,0.027128702402114867
400,5.531756162643433,2.3732951426506044,0.0072810971736907955,0.015035256147384643,0.004825440645217896,0.027141793966293334
500,6.835762977600098,1.7008018642780371,0.007261271476745605,0.01502339482307434,0.004804733991622925,0.02708940029144287
600,8.045751094818115,1.088152844600845,0.00731231689453125,0.01505926251411438,0.004543740749359131,0.02691532015800476
700,9.199091911315918,0.8356585555890342,0.007277320623397827,0.015007768869400024,0.004294173717498779,0.02657926321029663
800,10.348639965057373,0.7262776500015753,0.007276817560195923,0.015050169229507446,0.00432542085647583,0.0266524076461792
900,11.544944286346436,0.592825554931187,0.0072755348682403565,0.015078319311141968,0.0042767953872680665,0.02663064956665039
1000,12.659761190414429,0.4915222112524862,0.007267429828643799,0.015006526708602905,0.0041504216194152834,0.026424378156661987
1100,13.752145290374756,0.4818978924170551,0.0072824454307556154,0.01505863904953003,0.004019486904144287,0.02636057138442993
1200,14.848472118377686,0.45704893044588973,0.007302541732788086,0.015041327476501465,0.004074920415878296,0.026418789625167846
1300,15.939834117889404,0.3754357483410013,0.007285342216491699,0.015114892721176148,0.004011491537094116,0.026411726474761962
1400,17.00655221939087,0.44503085282048643,0.00730406641960144,0.015144232511520386,0.003935127258300781,0.026383426189422608
1500,18.15289807319641,0.4474288410748704,0.0072839343547821045,0.01508758306503296,0.004300816059112549,0.026672333478927612
1600,19.234567880630493,0.2239334186097176,0.0072718214988708495,0.015074857473373414,0.003962643146514892,0.026309322118759155
1700,20.31207513809204,0.32349492661774504,0.0072790801525115965,0.015019675493240356,0.003979138135910034,0.02627789378166199
1800,21.44703507423401,0.5552840099050809,0.007294553518295288,0.015053293704986571,0.004213132858276367,0.026560980081558227
1900,22.51905107498169,0.33712010603338965,0.0073069119453430175,0.015096073150634765,0.003947371244430542,0.026350356340408325
2000,23.583696126937866,0.4256816236069062,0.007285557985305786,0.015048373937606812,0.003890643119812012,0.02622457504272461
2100,24.660513162612915,0.34068639410153767,0.0072934889793396,0.015074667930603027,0.003974097967147827,0.026342254877090455
2200,25.73384189605713,0.41339126208538346,0.007268069982528686,0.015044180154800415,0.003936799764633178,0.02624904990196228
2300,26.814319133758545,0.3426986767181006,0.007319281101226807,0.015075387954711915,0.0039966094493865964,0.026391278505325317
2400,27.931234121322632,0.4301406248906278,0.0073006534576416015,0.015054342746734619,0.004127886295318604,0.026482882499694823
2500,28.961468935012817,0.1814647420741262,0.0072854340076446535,0.015063143968582153,0.0037761712074279785,0.026124749183654785
2600,30.003509044647217,0.35224360961923096,0.007283353805541992,0.015068134069442749,0.0037617063522338867,0.02611319422721863
2700,31.016632080078125,0.3118067185583095,0.007299562692642212,0.01507211446762085,0.003677626848220825,0.026049304008483886
2800,32.075178146362305,0.3280393211439873,0.007304420471191406,0.015042543411254883,0.0038417887687683104,0.0261887526512146
2900,33.119744062423706,0.2656789275451047,0.007278093099594116,0.015068892240524292,0.0038213956356048582,0.026168380975723268
3000,34.182684898376465,0.31299224320833674,0.007262365818023682,0.01498161792755127,0.003872392177581787,0.02611637592315674
3100,35.18726086616516,0.19961456493490914,0.007249115705490112,0.015079306364059448,0.0036776041984558105,0.02600602626800537
3200,36.20429801940918,0.25556029252175766,0.007276182174682617,0.015013142824172973,0.0036747431755065917,0.025964068174362184
3300,37.23970103263855,0.3703713942199693,0.007311159372329712,0.015116839408874512,0.0037956440448760984,0.02622364282608032
3400,38.25520896911621,0.19702044669990784,0.007298578023910523,0.015104893445968628,0.0036852514743804933,0.026088722944259644
3500,39.29714894294739,0.2709237620767999,0.007291183471679687,0.015044386386871339,0.0038336873054504394,0.026169257164001467
3600,40.326465129852295,0.3222559019273685,0.007293415069580078,0.015091428756713867,0.0037140512466430665,0.02609889507293701
3700,41.37193512916565,0.35188003776281584,0.007282577753067017,0.01504662275314331,0.0038210320472717284,0.026150232553482054
3800,42.36570596694946,0.18552389514557277,0.007276642322540283,0.015103336572647095,0.0035901486873626707,0.02597012758255005
3900,43.36711597442627,0.2588268805657512,0.007305105924606323,0.015057743787765502,0.003634594678878784,0.02599744439125061
4000,44.39003396034241,0.39788169730712497,0.007252908945083618,0.015040744543075562,0.003720066547393799,0.026013720035552978
4100,45.398300886154175,0.1706247011182163,0.0072980809211730955,0.01503793478012085,0.00366666316986084,0.026002678871154785
4200,46.39123821258545,0.21229122358221622,0.00728150486946106,0.015047110319137573,0.003584064245223999,0.02591267943382263
4300,47.42295598983765,0.19437066388973925,0.007293374538421631,0.015058367252349854,0.0037175333499908448,0.02606927514076233
4400,48.46135187149048,0.34580221791040455,0.007281306982040405,0.015017778873443603,0.0037586355209350587,0.02605772137641907
