#{"solver": {"engine": {"type": "ApproximateEngine", "heuristic": {"type": "GeometricMean"}, "k": 1}, "semiring": "GraphSemiring"}, "networks": [{"name": "mnist_net", "module": "MNIST_Net(\n  (softmax): Softmax(dim=1)\n  (encoder): Sequential(\n    (0): Conv2d(1, 6, kernel_size=(5, 5), stride=(1, 1))\n    (1): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (2): ReLU(inplace=True)\n    (3): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))\n    (4): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (5): ReLU(inplace=True)\n  )\n  (classifier): Sequential(\n    (0): Linear(in_features=256, out_features=120, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=120, out_features=84, bias=True)\n    (3): ReLU()\n    (4): Linear(in_features=84, out_features=10, bias=True)\n  )\n)", "optimizer": "Adam (\nParameter Group 0\n    amsgrad: False\n    betas: (0.9, 0.999)\n    capturable: False\n    differentiable: False\n    eps: 1e-08\n    foreach: None\n    fused: None\n    lr: 0.001\n    maximize: False\n    weight_decay: 0\n)", "k": null}], "program": "nn(mnist_net,[X],Y,[0, 1, 2, 3, 4, 5, 6, 7, 8, 9])::digit(X,Y).\nnumber([],Result,Result).\nnumber([H | T],Acc,Result) :- digit(H,Nr), Acc2 is Nr+10*Acc, number(T,Acc2,Result).\nnumber(X,Y) :- number(X,0,Y).\nmulti_addition(X,Y,Z) :- number(X,X2), number(Y,Y2), Z is X2+Y2.\naddition(X,Y,Z) :- digit(X,X2), digit(Y,Y2), Z is X2+Y2.\n"}
#Accuracy 0.9568
i,time,loss,ground_time,compile_time,eval_time,total_iter_time
100,5.211544990539551,3.86674595952034,0.0027939867973327637,0.016484122276306152,0.00017927289009094237,0.01945738196372986
200,10.46424913406372,3.609750140309334,0.0029603850841522215,0.016442798376083374,0.00018352627754211425,0.01958670973777771
300,15.920064926147461,3.3968134331703186,0.002906690835952759,0.016810061931610106,0.0002034604549407959,0.01992021322250366
400,21.14901089668274,3.2034929782152175,0.0026878929138183594,0.016363695859909058,0.00019421815872192383,0.01924580693244934
500,26.477930068969727,3.5228463399410246,0.0028229641914367678,0.016461724042892457,0.0001925969123840332,0.019477285146713257
600,31.667365789413452,3.385023112297058,0.002749216556549072,0.0164812171459198,0.00018284440040588378,0.019413278102874756
700,36.88614797592163,3.1764951395988463,0.002580543756484985,0.016371152400970458,0.00018565416336059572,0.01913735032081604
800,42.183504819869995,2.9624409890174865,0.002846047878265381,0.016362154483795167,0.00018585801124572753,0.019394060373306276
900,47.35697293281555,2.9644548431038857,0.002675069570541382,0.016359473466873168,0.00018994569778442384,0.019224488735198976
1000,52.570327043533325,2.933510362505913,0.002768862247467041,0.016273049116134645,0.00022647619247436523,0.01926838755607605
1100,57.81729197502136,2.8041212174296377,0.0027770793437957766,0.016316052675247193,0.00022315263748168946,0.019316284656524657
1200,62.99464392662048,3.002007723972201,0.0026132988929748534,0.016342605352401732,0.00018756389617919923,0.019143468141555785
1300,68.43252897262573,2.968653071522713,0.002898749113082886,0.01665838122367859,0.00019965052604675293,0.01975678086280823
1400,73.55397820472717,2.558048964291811,0.0026097333431243895,0.016202958822250365,0.00019648194313049317,0.01900917410850525
1500,78.84872913360596,2.4928046806156634,0.0025695371627807617,0.016419080495834352,0.00018118739128112794,0.01916980504989624
1600,84.1157910823822,2.306395623385906,0.0027883577346801756,0.01636507511138916,0.0001928853988647461,0.01934631824493408
1700,89.29263210296631,2.179633439779282,0.002609899044036865,0.01631619930267334,0.00018447279930114746,0.019110571146011352
1800,94.44647097587585,2.177305969297886,0.002603445053100586,0.01635350823402405,0.00020062804222106934,0.019157581329345703
1900,99.71357202529907,1.9603800620138645,0.002508748769760132,0.016461479663848876,0.00019571542739868164,0.01916594386100769
2000,105.05403280258179,1.910354457460344,0.0026993560791015625,0.01671747088432312,0.00019145488739013671,0.01960828185081482
2100,110.43290591239929,1.383055967935361,0.002927616834640503,0.016571178436279296,0.00019592881202697753,0.019694724082946778
2200,115.87850499153137,1.2656745221884922,0.002893449068069458,0.016643483638763428,0.0002174973487854004,0.019754430055618288
2300,121.12768006324768,0.9907768744719214,0.002797917127609253,0.016384371519088746,0.0001947033405303955,0.019376991987228392
2400,126.46194791793823,0.7925914675866806,0.0030302083492279052,0.016587899923324587,0.00019825220108032226,0.01981636047363281
2500,131.82901191711426,0.48178259196516593,0.003117029666900635,0.01657761573791504,0.0002107834815979004,0.019905428886413574
2600,137.07717204093933,0.6050241289447876,0.00259041428565979,0.016538962125778198,0.0002035355567932129,0.0193329119682312
2700,142.35230898857117,0.49819368521959406,0.00279488205909729,0.016471332311630248,0.00019905567169189453,0.019465270042419432
2800,147.63788104057312,0.562789579781529,0.0026261520385742186,0.016528316736221314,0.0001820051670074463,0.01933647394180298
2900,152.8997838497162,0.4785744276628975,0.0028670096397399904,0.016562103033065795,0.0001921677589416504,0.019621280431747438
3000,158.63149309158325,0.4711525701053324,0.003392618894577026,0.016745214462280274,0.00023742914199829102,0.02037526249885559
3100,164.22237706184387,0.34258802182859655,0.0031103694438934324,0.0168929123878479,0.00021311163902282715,0.02021639347076416
3200,169.59460306167603,0.2675782203229028,0.0029731869697570803,0.016560648679733277,0.000219571590423584,0.01975340723991394
3300,175.13135409355164,0.5443108597046649,0.002718158960342407,0.01662895441055298,0.00020109057426452635,0.019548203945159912
3400,180.55747294425964,0.3647125862620305,0.0025194263458251953,0.01672052502632141,0.00020143866539001464,0.019441390037536622
3500,186.05565786361694,0.27714220416768515,0.002920295000076294,0.016639060974121093,0.00021798968315124513,0.019777345657348632
3600,191.45381093025208,0.4507644221825467,0.002806971073150635,0.016473153829574583,0.00020781278610229492,0.019487937688827516
3700,196.75137305259705,0.46210868703790764,0.002908087968826294,0.0164079749584198,0.00018115043640136718,0.019497213363647462
3800,202.19264578819275,0.24592849474262038,0.0027708840370178223,0.01654837131500244,0.00018846392631530762,0.01950771927833557
3900,207.53095388412476,0.4560366033194077,0.0027389240264892576,0.016461427211761474,0.0001952040195465088,0.01939555525779724
4000,212.9623098373413,0.4535297636546602,0.0029523730278015136,0.016454744338989257,0.00020647406578063965,0.019613591432571412
4100,218.39016008377075,0.16433822138989854,0.002818409204483032,0.016575835943222046,0.00019089698791503905,0.019585142135620116
4200,223.8867630958557,0.3251239461384239,0.003194831609725952,0.016736868619918823,0.00019647717475891114,0.020128177404403688
4300,229.27128291130066,0.28760839242961084,0.0027087998390197755,0.016446417570114134,0.0002063596248626709,0.01936157703399658
4400,234.62265491485596,0.3389981173932756,0.002780876159667969,0.016326515674591063,0.0001956343650817871,0.01930302619934082
4500,240.02333688735962,0.33645663172013884,0.002845686674118042,0.01643907904624939,0.0001921379566192627,0.019476903676986693
4600,245.4351749420166,0.1289708711199819,0.0029448866844177246,0.016480642557144164,0.00019197702407836915,0.01961750626564026
4700,250.89942407608032,0.2737987585437031,0.003040523529052734,0.016533275842666628,0.0001776397228240967,0.019751439094543456
4800,256.3641231060028,0.12952977130398835,0.002874746322631836,0.016543208360671996,0.00019306182861328125,0.019611016511917115
4900,261.66076493263245,0.3351791698841998,0.002658400535583496,0.016293613910675048,0.00020180225372314452,0.019153816699981688
5000,267.0181748867035,0.1324716231528771,0.002908921241760254,0.016494976282119753,0.00018076181411743163,0.019584659337997436
5100,272.5356869697571,0.3416555153693389,0.0030054056644439695,0.016640461683273315,0.00018233656883239746,0.019828203916549682
5200,277.87868905067444,0.17978979651318014,0.0027258336544036866,0.01636654734611511,0.00018951177597045899,0.019281892776489257
5300,283.35034799575806,0.34328682184720494,0.002792644500732422,0.016441346406936647,0.00020660996437072755,0.019440600872039793
5400,288.8662450313568,0.13762690057063082,0.0030244863033294677,0.01650653600692749,0.00019948363304138185,0.01973050594329834
5500,294.280827999115,0.1475024750058833,0.0030048084259033203,0.016428030729293823,0.0001869523525238037,0.019619791507720946
5600,299.6703109741211,0.26674682951063006,0.0029459786415100097,0.01654938459396362,0.00019693374633789062,0.019692296981811522
5700,305.07493805885315,0.29023623268778465,0.002637253999710083,0.01642556309700012,0.0002107381820678711,0.019273555278778075
5800,310.479129076004,0.16412082025994779,0.0027910482883453367,0.016442943811416626,0.0001800525188446045,0.019414044618606567
5900,315.9726278781891,0.14034243631259882,0.0029245293140411376,0.016602343320846556,0.00020817399024963378,0.01973504662513733
6000,321.3127520084381,0.29473256512225476,0.002862222194671631,0.016412906646728516,0.00019738316535949707,0.019472512006759642
6100,326.761666059494,0.12933431973659026,0.0031157028675079346,0.016512446403503418,0.00020565032958984374,0.019833799600601196
6200,332.0774600505829,0.20912487250838693,0.0027652013301849364,0.016473991870880125,0.00018364191055297852,0.01942283511161804
6300,337.45432710647583,0.24528544033803057,0.0027808690071105956,0.016437788009643555,0.00019689202308654786,0.019415549039840697
6400,343.04620695114136,0.2442179473036373,0.002976499795913696,0.016923007965087892,0.00019591331481933594,0.02009542107582092
6500,348.4280650615692,0.24500024231234818,0.0026506996154785157,0.01642993450164795,0.0001950681209564209,0.019275702238082885
6600,353.8209228515625,0.16256321933036816,0.0027709197998046875,0.016490170955657957,0.000195925235748291,0.019457015991210937
6700,359.2164239883423,0.4622639010371495,0.0027738821506500242,0.016472936868667604,0.00020502448081970214,0.01945184350013733
6800,364.6316590309143,0.23723437955898588,0.0028011691570281982,0.01649881362915039,0.00020995259284973145,0.01950993537902832
6900,370.00964093208313,0.18458312404656455,0.0027446985244750977,0.016418766975402833,0.000188065767288208,0.019351531267166138
7000,375.3416361808777,0.1377815447476155,0.0027670133113861083,0.016464790105819704,0.00019612789154052734,0.019427931308746337
7100,380.75435996055603,0.23486183543197456,0.002786746025085449,0.016512318849563598,0.00018971443176269532,0.019488779306411744
7200,386.13102412223816,0.32518967296377466,0.002747727632522583,0.0164738392829895,0.00020012497901916504,0.01942169189453125
7300,391.5760021209717,0.17732474093488917,0.0027562403678894043,0.016538859605789186,0.00021035075187683105,0.01950545072555542
7400,396.91931796073914,0.2044996560112419,0.00265835165977478,0.01647216558456421,0.0001903557777404785,0.01932087302207947
7500,402.35557985305786,0.17420591494223117,0.002863062620162964,0.01648533344268799,0.0001934826374053955,0.019541878700256348
7600,407.72264289855957,0.1649203658360807,0.0028784728050231935,0.016575825214385987,0.00018846988677978516,0.019642767906188966
7700,413.240159034729,0.25856394511544295,0.002795453071594238,0.01655415654182434,0.00020698308944702148,0.0195565927028656
7800,418.668732881546,0.1881541215434072,0.002816833257675171,0.016592220067977906,0.00020423054695129395,0.01961328387260437
7900,424.0470378398895,0.17039833987623637,0.0027080774307250977,0.016630300283432008,0.00020716428756713866,0.019545542001724245
8000,429.4842691421509,0.3180475719466085,0.002756061553955078,0.01668359637260437,0.00018640398979187013,0.019626061916351318
8100,434.87181305885315,0.2621751096258049,0.002851567268371582,0.01657709836959839,0.0001934337615966797,0.01962209939956665
8200,440.3404951095581,0.2587422370711602,0.0027231884002685545,0.016609128713607788,0.00018459439277648926,0.019516911506652832
8300,445.6543788909912,0.2151436543737418,0.0027666807174682615,0.016440223455429077,0.00019040703773498535,0.019397311210632324
8400,450.99699783325195,0.18270091025175417,0.0027329647541046143,0.01653937339782715,0.00018823623657226562,0.01946057438850403
8500,456.3844668865204,0.11847697072654327,0.0028201329708099367,0.01647348642349243,0.00019289612770080568,0.019486515522003173
8600,461.91646909713745,0.15032421705331672,0.0027319061756134033,0.016915218830108644,0.00021121621131896972,0.019858341217041015
8700,467.3812699317932,0.2509121883187231,0.0029664433002471926,0.01656576156616211,0.0002088022232055664,0.01974100708961487
8800,472.7662138938904,0.21983240158887837,0.0026791441440582276,0.016541906595230103,0.00019065737724304198,0.01941170811653137
8900,478.55056500434875,0.1747157527514412,0.0031290626525878906,0.017803224325180052,0.00020851612091064454,0.02114080309867859
9000,484.0142478942871,0.17459157937365263,0.002877669334411621,0.016612831354141235,0.0001867210865020752,0.01967722177505493
9100,489.39545798301697,0.20515908482064446,0.0026750314235687257,0.016491010189056396,0.00018135666847229003,0.01934739828109741
9200,494.7182409763336,0.12517610091968437,0.002791271209716797,0.016437170505523683,0.00018132328987121581,0.019409765005111695
9300,500.09667778015137,0.2318256029250938,0.0027475214004516603,0.01657551884651184,0.00018550038337707519,0.019508540630340576
9400,505.47988200187683,0.1570292963256435,0.0027812922000885008,0.01652480125427246,0.0001987147331237793,0.01950480818748474
9500,510.8769631385803,0.23510912421228825,0.0028308820724487305,0.01676827073097229,0.0001804816722869873,0.01977963447570801
9600,516.2188830375671,0.12243422535459558,0.002785583734512329,0.01638288378715515,0.00019639015197753907,0.01936485767364502
9700,521.7399849891663,0.2311361507530782,0.0030108988285064697,0.016971752643585206,0.000214003324508667,0.020196654796600343
9800,527.1771671772003,0.08374143853051635,0.002685232162475586,0.01664404273033142,0.00019356131553649903,0.019522836208343507
9900,532.5784828662872,0.2630288628761707,0.0025670766830444337,0.01657731294631958,0.00021079897880554199,0.019355188608169555
10000,537.9159080982208,0.15968953078659667,0.0027034306526184083,0.016468250751495363,0.00017795801162719726,0.019349639415740968
10100,543.2691509723663,0.16172609688828543,0.0028986573219299317,0.016566767692565917,0.00018733620643615723,0.019652761220932007
10200,548.7068309783936,0.24093620285190254,0.002807563543319702,0.016671246290206908,0.00021834850311279298,0.019697158336639403
10300,554.1251890659332,0.22229205655484677,0.0028955137729644777,0.016594213247299195,0.00019241929054260255,0.019682146310806274
10400,559.4864308834076,0.31063858280716433,0.0027166008949279785,0.016505153179168702,0.00020024657249450683,0.019422000646591185
10500,564.8919219970703,0.14566659559233203,0.0027601313591003418,0.01666068434715271,0.00020632028579711914,0.01962713599205017
10600,570.2190699577332,0.2001722975815693,0.0026578176021575927,0.01644014358520508,0.00019895672798156739,0.019296917915344238
10700,575.6246671676636,0.20159721982379308,0.0027033281326293945,0.016506824493408203,0.00019567251205444337,0.01940582513809204
10800,581.0622389316559,0.20664544078327338,0.002856905460357666,0.016526806354522704,0.00018719196319580078,0.019570903778076174
10900,586.573753118515,0.20876469971228176,0.002902102470397949,0.016748416423797607,0.0002170717716217041,0.01986759066581726
11000,591.8162190914154,0.1204182318378588,0.002736901044845581,0.01640514612197876,0.00018285274505615236,0.019324899911880494
11100,597.1064808368683,0.16898332426180018,0.002843126058578491,0.01637536644935608,0.00018292903900146484,0.019401421546936037
11200,602.5230419635773,0.1557618485654598,0.0028368818759918215,0.016590090990066527,0.0002016282081604004,0.01962860107421875
11300,607.9569368362427,0.1861396976659192,0.0026923084259033205,0.016621906757354737,0.0002044689655303955,0.01951868414878845
