#{"solver": {"engine": {"type": "ExactEngine"}, "semiring": "GraphSemiring"}, "networks": [{"name": "mnist_net", "module": "MNIST_Net(\n  (softmax): Softmax(dim=1)\n  (encoder): Sequential(\n    (0): Conv2d(1, 6, kernel_size=(5, 5), stride=(1, 1))\n    (1): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (2): ReLU(inplace=True)\n    (3): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))\n    (4): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (5): ReLU(inplace=True)\n  )\n  (classifier): Sequential(\n    (0): Linear(in_features=256, out_features=120, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=120, out_features=84, bias=True)\n    (3): ReLU()\n    (4): Linear(in_features=84, out_features=10, bias=True)\n  )\n)", "optimizer": "Adam (\nParameter Group 0\n    amsgrad: False\n    betas: (0.9, 0.999)\n    capturable: False\n    differentiable: False\n    eps: 1e-08\n    foreach: None\n    fused: None\n    lr: 0.001\n    maximize: False\n    weight_decay: 0\n)", "k": null}], "program": "nn(mnist_net,[X],Y,[0, 1, 2, 3, 4, 5, 6, 7, 8, 9])::digit(X,Y).\nnumber([],Result,Result).\nnumber([H | T],Acc,Result) :- digit(H,Nr), Acc2 is Nr+10*Acc, number(T,Acc2,Result).\nnumber(X,Y) :- number(X,0,Y).\nmulti_addition(X,Y,Z) :- number(X,X2), number(Y,Y2), Z is X2+Y2.\naddition(X,Y,Z) :- digit(X,X2), digit(Y,Y2), Z is X2+Y2.\n"}
#Accuracy 0.9136
i,time,loss,ground_time,compile_time,eval_time,total_iter_time
100,58.57958698272705,5.062060112953186,0.4359426748752594,0.017075414657592772,0.02724993824958801,0.4802680277824402
200,77.44889283180237,5.047117006778717,0.4397928249835968,0.01827190399169922,0.026296857595443725,0.48436158657073974
300,91.48439192771912,4.783880926370621,0.44068257093429564,0.018344571590423586,0.02410224676132202,0.48312938928604127
400,101.18514895439148,4.1028092110157015,0.44129741191864014,0.018381108045578003,0.026079005002975462,0.4857575249671936
500,110.83577179908752,3.09589839592576,0.4488143157958984,0.018558473587036134,0.02311229944229126,0.49048508882522585
600,116.66178297996521,1.6731572787463664,0.44421303749084473,0.018227351903915404,0.021646711826324463,0.4840871012210846
700,123.86766481399536,0.91919287489407,0.44947105884552,0.01786183476448059,0.02241846203804016,0.4897513556480408
800,128.40145683288574,0.73211239891476,0.4325972139835358,0.01833423137664795,0.02013240337371826,0.471063848733902
900,134.08895897865295,0.8620711210631998,0.43740920424461366,0.01826012372970581,0.019833656549453734,0.4755029845237732
1000,138.83446288108826,0.8119173351267819,0.43503190875053405,0.018124521970748902,0.019593240022659303,0.47274967074394225
1100,143.94758081436157,0.748507599393779,0.4434843635559082,0.01831348776817322,0.019477157592773436,0.4812750089168549
1200,149.21393203735352,0.8842669872328406,0.4419678556919098,0.018095314502716064,0.019903531074523927,0.47996670126914975
1300,154.238107919693,0.5506848635448841,0.44583038091659544,0.017966099977493287,0.020347936153411864,0.4841444170475006
1400,158.34513092041016,0.4437053862648463,0.44962775468826294,0.018551607131958008,0.017670280933380127,0.4858496427536011
1500,163.48376965522766,0.5585690550733124,0.43951266884803775,0.01836740255355835,0.019237720966339113,0.47711779236793517
