#{"solver": {"engine": {"type": "ApproximateEngine", "heuristic": {"type": "GeometricMean"}, "k": 1}, "semiring": "GraphSemiring"}, "networks": [{"name": "mnist_net", "module": "MNIST_Net(\n  (softmax): Softmax(dim=1)\n  (encoder): Sequential(\n    (0): Conv2d(1, 6, kernel_size=(5, 5), stride=(1, 1))\n    (1): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (2): ReLU(inplace=True)\n    (3): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))\n    (4): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (5): ReLU(inplace=True)\n  )\n  (classifier): Sequential(\n    (0): Linear(in_features=256, out_features=120, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=120, out_features=84, bias=True)\n    (3): ReLU()\n    (4): Linear(in_features=84, out_features=10, bias=True)\n  )\n)", "optimizer": "Adam (\nParameter Group 0\n    amsgrad: False\n    betas: (0.9, 0.999)\n    capturable: False\n    differentiable: False\n    eps: 1e-08\n    foreach: None\n    fused: None\n    lr: 0.001\n    maximize: False\n    weight_decay: 0\n)", "k": null}], "program": "nn(mnist_net,[X],Y,[0, 1, 2, 3, 4, 5, 6, 7, 8, 9])::digit(X,Y).\nnumber([],Result,Result).\nnumber([H | T],Acc,Result) :- digit(H,Nr), Acc2 is Nr+10*Acc, number(T,Acc2,Result).\nnumber(X,Y) :- number(X,0,Y).\nmulti_addition(X,Y,Z) :- number(X,X2), number(Y,Y2), Z is X2+Y2.\naddition(X,Y,Z) :- digit(X,X2), digit(Y,Y2), Z is X2+Y2.\n"}
#Accuracy 0.8637454981992797
i,time,loss,ground_time,compile_time,eval_time,total_iter_time
100,128.16629934310913,10.890655343532563,0.6203889811038971,0.013036155700683593,0.0004887449741363526,0.633913881778717
200,204.65292596817017,10.425550100803376,0.36384872913360594,0.01315900444984436,0.000479278564453125,0.3774870121479034
300,312.84978723526,10.677007172107697,0.5218117117881775,0.012834093570709228,0.00046257257461547853,0.5351083779335022
400,411.3099970817566,10.757725930213928,0.4735892415046692,0.012940022945404053,0.00047147274017333984,0.48700073719024656
500,517.0314800739288,10.224134044647217,0.510172108411789,0.013040964603424072,0.00046401143074035643,0.5236770844459534
600,558.7627682685852,10.07137157201767,0.19004769682884215,0.013126792907714844,0.0004687440395355225,0.20364323377609253
700,635.360701084137,10.44996470451355,0.3645808970928192,0.013114672899246217,0.0004662191867828369,0.37816178917884824
800,698.4906282424927,10.469600794315339,0.29715386748313904,0.013253355026245117,0.00046554803848266604,0.31087277054786683
900,775.9329652786255,10.247067813873292,0.36848133206367495,0.013472305536270142,0.0004726338386535644,0.38242627143859864
1000,877.1152069568634,10.2886288189888,0.48746205925941466,0.013150415420532226,0.0004649674892425537,0.5010774421691895
1100,961.848993062973,10.320912640094758,0.40534623980522155,0.013168386220932006,0.0004590964317321777,0.4189737224578857
1200,1044.2320120334625,10.368880553245544,0.3936149072647095,0.013113420009613037,0.0004702115058898926,0.4071985387802124
1300,1150.8767130374908,10.639756388664246,0.5147965383529663,0.01319164752960205,0.00046366453170776367,0.5284518504142761
1400,1212.7126441001892,10.309433827400207,0.29077431321144104,0.013143936395645142,0.0004651939868927002,0.3043834435939789
1500,1264.023502111435,10.112289848327636,0.23821718811988832,0.01314415454864502,0.0004617834091186523,0.251823126077652
1600,1302.4233632087708,10.071140167713166,0.17347811698913573,0.013149477243423462,0.00047175884246826173,0.18709935307502745
1700,1385.9907500743866,10.037686274051666,0.3988055419921875,0.013415652513504028,0.00048725724220275877,0.4127084517478943
1800,1441.4153800010681,9.811410925388337,0.25879439115524294,0.013095428943634033,0.0004654228687286377,0.2723552429676056
1900,1469.4703953266144,8.951634593009949,0.1219898796081543,0.012986750602722167,0.00046186566352844237,0.1354384958744049
2000,1494.8662021160126,8.343786735534668,0.10884108304977418,0.013015909194946289,0.0004616844654083252,0.12231867671012879
2100,1534.2781541347504,7.168541889190674,0.1789065968990326,0.013004080057144166,0.0004571032524108887,0.19236778020858764
2200,1551.2330601215363,4.363761607259512,0.06677946329116821,0.012908192873001099,0.0004555845260620117,0.08014324069023132
2300,1572.15030503273,3.0598357082903385,0.0862710416316986,0.013034710884094238,0.00046463608741760255,0.09977038860321046
2400,1577.7589859962463,2.1711376467719674,0.009921693801879882,0.012928556203842163,0.0004598116874694824,0.02331006169319153
