#{"solver": {"engine": {"type": "ApproximateEngine", "heuristic": {"type": "GeometricMean"}, "k": 1}, "semiring": "GraphSemiring"}, "networks": [{"name": "mnist_net", "module": "MNIST_Net(\n  (softmax): Softmax(dim=1)\n  (encoder): Sequential(\n    (0): Conv2d(1, 6, kernel_size=(5, 5), stride=(1, 1))\n    (1): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (2): ReLU(inplace=True)\n    (3): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))\n    (4): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (5): ReLU(inplace=True)\n  )\n  (classifier): Sequential(\n    (0): Linear(in_features=256, out_features=120, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=120, out_features=84, bias=True)\n    (3): ReLU()\n    (4): Linear(in_features=84, out_features=10, bias=True)\n  )\n)", "optimizer": "Adam (\nParameter Group 0\n    amsgrad: False\n    betas: (0.9, 0.999)\n    capturable: False\n    differentiable: False\n    eps: 1e-08\n    foreach: None\n    fused: None\n    lr: 0.001\n    maximize: False\n    weight_decay: 0\n)", "k": null}], "program": "nn(mnist_net,[X],Y,[0, 1, 2, 3, 4, 5, 6, 7, 8, 9])::digit(X,Y).\nnumber([],Result,Result).\nnumber([H | T],Acc,Result) :- digit(H,Nr), Acc2 is Nr+10*Acc, number(T,Acc2,Result).\nnumber(X,Y) :- number(X,0,Y).\nmulti_addition(X,Y,Z) :- number(X,X2), number(Y,Y2), Z is X2+Y2.\naddition(X,Y,Z) :- digit(X,X2), digit(Y,Y2), Z is X2+Y2.\n"}
#Accuracy 0.8379351740696278
i,time,loss,ground_time,compile_time,eval_time,total_iter_time
100,70.24731683731079,10.657693169116975,0.3323833107948303,0.013236303329467774,0.00047164559364318845,0.3460912597179413
200,121.03965210914612,10.38994102716446,0.2352726364135742,0.01317834734916687,0.0004665243625640869,0.24891750812530516
300,151.26135396957397,10.318968443870544,0.13242520332336427,0.013119478225708008,0.00046948432922363283,0.1460141658782959
400,197.95390486717224,10.382838656902313,0.2147395372390747,0.013180232048034668,0.0004685306549072266,0.2283882999420166
500,237.46291875839233,10.35381510734558,0.1788191866874695,0.013156558275222779,0.0004716646671295166,0.19244740962982176
600,259.7139530181885,10.002655653953552,0.09253809928894043,0.013045597076416015,0.00046657085418701173,0.10605026721954346
700,296.6551809310913,10.009085891246796,0.1660007965564728,0.013149418830871583,0.00047196269035339357,0.17962217807769776
800,323.00589299201965,9.943151836395264,0.11323130249977112,0.013094439506530761,0.0004648101329803467,0.12679055213928223
900,360.19463300704956,9.74537531375885,0.16717322945594787,0.01320626139640808,0.00046958088874816896,0.18084907174110412
1000,391.0908989906311,9.732277719974517,0.13582476019859313,0.013098883628845214,0.00046487927436828614,0.14938852310180664
1100,452.93749713897705,9.534623758792877,0.29048768877983094,0.01312023401260376,0.00047180771827697753,0.3040797305107117
1200,502.0919008255005,9.760828609466552,0.2271442484855652,0.013108896017074585,0.00047122955322265625,0.24072437405586242
1300,568.9767849445343,9.64776490688324,0.3156833004951477,0.013157992362976075,0.0004689383506774902,0.32931023120880126
1400,588.7488460540771,8.9746066737175,0.08027650475502014,0.013066394329071045,0.0004679739475250244,0.09381087303161621
1500,643.8305959701538,8.010579401254654,0.256498486995697,0.01313083529472351,0.0004720973968505859,0.27010141968727114
