#{"solver": {"engine": {"type": "ApproximateEngine", "heuristic": {"type": "GeometricMean"}, "k": 1}, "semiring": "GraphSemiring"}, "networks": [{"name": "mnist_net", "module": "MNIST_Net(\n  (softmax): Softmax(dim=1)\n  (encoder): Sequential(\n    (0): Conv2d(1, 6, kernel_size=(5, 5), stride=(1, 1))\n    (1): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (2): ReLU(inplace=True)\n    (3): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))\n    (4): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)\n    (5): ReLU(inplace=True)\n  )\n  (classifier): Sequential(\n    (0): Linear(in_features=256, out_features=120, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=120, out_features=84, bias=True)\n    (3): ReLU()\n    (4): Linear(in_features=84, out_features=10, bias=True)\n  )\n)", "optimizer": "Adam (\nParameter Group 0\n    amsgrad: False\n    betas: (0.9, 0.999)\n    capturable: False\n    differentiable: False\n    eps: 1e-08\n    foreach: None\n    fused: None\n    lr: 0.001\n    maximize: False\n    weight_decay: 0\n)", "k": null}], "program": "nn(mnist_net,[X],Y,[0, 1, 2, 3, 4, 5, 6, 7, 8, 9])::digit(X,Y).\nnumber([],Result,Result).\nnumber([H | T],Acc,Result) :- digit(H,Nr), Acc2 is Nr+10*Acc, number(T,Acc2,Result).\nnumber(X,Y) :- number(X,0,Y).\nmulti_addition(X,Y,Z) :- number(X,X2), number(Y,Y2), Z is X2+Y2.\naddition(X,Y,Z) :- digit(X,X2), digit(Y,Y2), Z is X2+Y2.\n"}
#Accuracy 0.7797118847539015
i,time,loss,ground_time,compile_time,eval_time,total_iter_time
100,44.1133246421814,10.749372141361237,0.20144821643829347,0.013072364330291748,0.00046737432479858397,0.21498795509338378
200,68.02315974235535,10.54860960483551,0.10089982628822326,0.013145232200622558,0.00046958088874816896,0.114514639377594
300,92.09541201591492,10.599689931869507,0.10155389189720154,0.013155671358108521,0.00047021269798278807,0.11517977595329285
400,116.81414294242859,10.486077127456666,0.10465156316757201,0.013174928426742553,0.0004770982265472412,0.11830358982086181
500,136.93367767333984,10.179101407527924,0.0819224774837494,0.01311129093170166,0.00046521663665771484,0.09549898505210877
600,156.52689003944397,10.128608541488648,0.07933434128761291,0.013089584112167358,0.0004664456844329834,0.09289037108421326
700,181.85496878623962,10.314412083625793,0.107845299243927,0.013186863660812377,0.00046871542930603026,0.12150087833404541
800,203.21816873550415,10.216083137989044,0.08824374675750732,0.013040167093276978,0.0004671120643615723,0.10175102591514587
900,224.44238591194153,9.985010433197022,0.08741056799888611,0.013128231763839721,0.0004616260528564453,0.10100042581558227
1000,245.65160989761353,10.101192228794098,0.08735304236412049,0.013097752332687378,0.000467987060546875,0.10091878175735473
1100,266.8885917663574,9.955071790218353,0.08748706579208373,0.013094346523284912,0.0004652237892150879,0.10104663610458374
1200,289.54630184173584,10.091325285434722,0.09459681630134582,0.013133341073989868,0.0004641902446746826,0.10819434762001037
1300,312.08457684516907,10.326120760440826,0.09394477963447571,0.013146791458129883,0.00046373605728149413,0.10755530714988709
1400,330.8706886768341,10.001791794300079,0.07512881517410279,0.013139570951461793,0.0004677271842956543,0.08873611330986023
1500,354.0646719932556,10.105174806118011,0.09639772415161132,0.013664838075637818,0.0004850649833679199,0.11054762721061706
1600,374.38393092155457,10.1058739900589,0.08267308115959167,0.013245854377746582,0.0004709172248840332,0.09638985276222228
1700,396.92911076545715,10.129007625579835,0.09405337333679199,0.01311795711517334,0.0004654443264007568,0.10763677477836608
1800,417.8237009048462,10.060616126060486,0.08580026030540466,0.013138223886489869,0.000465085506439209,0.09940356969833374
1900,441.6519727706909,10.087100594043731,0.10036319494247437,0.01314064621925354,0.0004649043083190918,0.113968745470047
2000,465.8626549243927,10.011262707710266,0.10242798447608947,0.013089343309402465,0.0004682230949401855,0.11598555088043212
2100,493.386177778244,10.279628934860229,0.1189611315727234,0.013088237047195434,0.0004642653465270996,0.13251363396644592
2200,515.6698687076569,10.08328207731247,0.09279933333396911,0.01311292290687561,0.0004619324207305908,0.10637418866157532
2300,538.1170349121094,10.0239808177948,0.09351365208625793,0.013149379491806031,0.0004649996757507324,0.1071280312538147
2400,560.5944719314575,10.068059802055359,0.09377293229103088,0.013090567588806152,0.00046759605407714844,0.10733109593391418
2500,588.4516580104828,9.907232632637024,0.12059637904167175,0.013074468374252319,0.000466536283493042,0.1341373836994171
2600,616.1105637550354,10.190364534854888,0.11966303944587707,0.013096245527267457,0.0004669773578643799,0.1332262623310089
2700,640.1331379413605,9.969692840576172,0.1013947832584381,0.013111584186553955,0.00046811699867248534,0.11497448444366455
2800,661.2017669677734,9.947390079498291,0.08670682907104492,0.013083208799362183,0.0004676985740661621,0.10025773644447326
2900,687.5354566574097,9.95684939622879,0.11293788552284241,0.013146464824676513,0.0004675889015197754,0.1265519392490387
3000,716.0099377632141,9.779559831619263,0.12336276888847351,0.01306545376777649,0.00046682238578796384,0.13689504504203798
3100,739.4326298236847,9.900286765098572,0.09845842838287354,0.01313560724258423,0.00046424508094787596,0.11205828070640564
3200,767.3014297485352,10.161441705226899,0.12064916491508484,0.01309758186340332,0.0004677855968475342,0.1342145323753357
3300,790.6675200462341,9.787297407388687,0.09817978739738464,0.013134607076644898,0.00046674847602844237,0.11178114295005798
3400,813.7199728488922,9.758384063243867,0.09653315663337708,0.01314164161682129,0.00046951889991760255,0.11014431715011597
3500,836.1429336071014,9.759652941226959,0.09348018646240235,0.013053076267242432,0.00046351671218872073,0.1069967794418335
3600,858.2175769805908,9.241500737667083,0.09161648273468018,0.013079800605773927,0.000467764139175415,0.10516404747962951
3700,874.7193348407745,7.296701420545578,0.06397960662841796,0.013062320947647095,0.0004618322849273682,0.07750375986099244
3800,881.5607659816742,4.302071175388992,0.015754916667938233,0.012956084012985229,0.00045842766761779787,0.02916942834854126
3900,894.8462500572205,3.276733308583498,0.047990525960922244,0.012945317029953003,0.0004599678516387939,0.06139581084251404
4000,901.1993396282196,2.4503850513137877,0.013399239778518677,0.012920160293579102,0.0004592931270599365,0.026778693199157714
4100,906.4988470077515,1.8502669972926378,0.008262811899185181,0.012858370542526245,0.00046067118644714354,0.02158185362815857
4200,913.1443679332733,1.8092039854405448,0.014928617477416993,0.012923401594161988,0.00046023011207580567,0.028312249183654783
4300,918.1010010242462,1.4173474226216785,0.006560190916061402,0.012860331535339355,0.0004564332962036133,0.01987695574760437
4400,924.4596788883209,1.1060201372741723,0.013344117403030396,0.012996907234191895,0.000459587574005127,0.026800612211227415
4500,931.6172318458557,1.503172758864239,0.016487553119659423,0.013381224870681763,0.00047121644020080565,0.030339994430541993
4600,936.882227897644,0.6938077277923003,0.007351720333099365,0.013228408098220824,0.0004680752754211426,0.021048203706741334
4700,941.9411489963531,0.7843772871023975,0.006403738260269165,0.013227254152297974,0.00047008514404296877,0.020101077556610107
4800,947.0724067687988,0.7000104190269485,0.006547988653182984,0.013409180641174316,0.0004669642448425293,0.020424133539199828
4900,952.8067998886108,0.6025525972584728,0.00951957106590271,0.013414355516433716,0.00047470450401306154,0.023408631086349486
5000,957.7391669750214,0.6971804683684604,0.006303830146789551,0.013046528100967408,0.0004584085941314697,0.01980876684188843
